review_text,rating,review_date,bank,source,app_package,clean_text,sentiment_label,sentiment_score,theme,category
It's exceptional,5,2023-12-24,Dashen,Google Play,com.cr2.amolelight,it s exceptional,POSITIVE,0.9998759031295776,Other,Other
Dashen Bank Amole Lite essy to use and the connection is fast.,5,2023-12-23,Dashen,Google Play,com.cr2.amolelight,dashen bank amole lite essy to use and the connection is fast,POSITIVE,0.9953867793083192,Other,Other
Ita fantastic,5,2023-12-23,Dashen,Google Play,com.cr2.amolelight,ita fantastic,POSITIVE,0.9998735189437866,Other,Other
It is best app,5,2023-12-19,Dashen,Google Play,com.cr2.amolelight,it is best app,POSITIVE,0.9997313618659972,Other,Other
Top,5,2023-12-18,Dashen,Google Play,com.cr2.amolelight,top,POSITIVE,0.9997069239616394,Other,Other
Dashen Bank is App 🥰👌,5,2023-12-18,Dashen,Google Play,com.cr2.amolelight,dashen bank is app,POSITIVE,0.9293377995491028,Other,Other
<> መፈክራችው እና ስራችው አይገናኝም ። በጣም የሚያስጠላ app ነው። ቀድሞ ያልዘመና ነው በአጠቃላይ ጊዜ እና ገንዘብ የሚያከስር app ነው ። keep our time unless uses this app,1,2023-12-18,Dashen,Google Play,com.cr2.amolelight,app app keep our time unless uses this app,NEGATIVE,0.9925931096076964,Other,Other
I am very comfortable with the efficiency,5,2023-12-15,Dashen,Google Play,com.cr2.amolelight,i am very comfortable with the efficiency,POSITIVE,0.9998661279678344,Other,Other
"I tried to use this app for long and failed to do so. Initially, I able to use it even though with difficulty (very slow, need of login and logout) now and then. Then i couldn't use it. I tried to reset with one of the Dashen branch bank but failed",1,2023-12-11,Dashen,Google Play,com.cr2.amolelight,i tried to use this app for long and failed to do so initially i able to use it even though with difficulty very slow need of login and logout now and then then i couldn t use it i tried to reset with one of the dashen branch bank but failed,NEGATIVE,0.998953342437744,Performance,Other
⭐️⭐️⭐️⭐️⭐️,5,2023-12-07,Dashen,Google Play,com.cr2.amolelight,,POSITIVE,0.7481208443641663,Other,Other
Too slow!,1,2023-12-05,Dashen,Google Play,com.cr2.amolelight,too slow,NEGATIVE,0.9995005130767822,Performance,Other
a best tecnology appl.,5,2023-11-26,Dashen,Google Play,com.cr2.amolelight,a best tecnology appl,POSITIVE,0.99978369474411,Other,Other
This app no working 1 star,1,2023-11-23,Dashen,Google Play,com.cr2.amolelight,this app no working 1 star,NEGATIVE,0.9996235370635986,Other,Other
This app works so good. But i don't get it why it never show incoming fund transfer report? Have you notice this?,3,2023-11-23,Dashen,Google Play,com.cr2.amolelight,this app works so good but i don t get it why it never show incoming fund transfer report have you notice this,NEGATIVE,0.8766129016876221,Other,Other
it sስሎው አፕፕ ፕሊስ ቸንግ አንድ ፋሰት,1,2023-11-22,Dashen,Google Play,com.cr2.amolelight,it s,POSITIVE,0.9636664986610411,Other,Other
There is always room for improvement and an opportunity to adopt! keep improving and keep evolving. I would love to see external services provided by the Amole app to utilize and actively operate our banking account. Option to invest in ideas that could build Ethiopian creativity. Yosef ke Dallas,4,2023-11-22,Dashen,Google Play,com.cr2.amolelight,there is always room for improvement and an opportunity to adopt keep improving and keep evolving i would love to see external services provided by the amole app to utilize and actively operate our banking account option to invest in ideas that could build ethiopian creativity yosef ke dallas,NEGATIVE,0.636872410774231,Features/UI,Other
"Even though I am a long-time Dashen Bank admirer, I find this app hard to use compared to other banks' mobile apps. It has a problem refreshing account balance, I needed to log out and login to see the updated account balance. Overall, user friendliness of the app needs a serious upgrade. I will improve my rating once problems are addressed.",1,2023-11-22,Dashen,Google Play,com.cr2.amolelight,even though i am a long time dashen bank admirer i find this app hard to use compared to other banks mobile apps it has a problem refreshing account balance i needed to log out and login to see the updated account balance overall user friendliness of the app needs a serious upgrade i will improve my rating once problems are addressed,NEGATIVE,0.9912688732147216,Login/Access,Other
"very fast ,secure and simply to use i like amole",5,2023-11-15,Dashen,Google Play,com.cr2.amolelight,very fast secure and simply to use i like amole,POSITIVE,0.9967144727706908,Other,Other
Amazing,5,2023-11-13,Dashen,Google Play,com.cr2.amolelight,amazing,POSITIVE,0.999875545501709,Other,Other
The best of the best app,5,2023-11-12,Dashen,Google Play,com.cr2.amolelight,the best of the best app,POSITIVE,0.999821126461029,Other,Other
ለአጠቃቀም አመቺ እና ቀላል የሆነ የሞባይል መተግበሪያ ነው ።,5,2023-11-12,Dashen,Google Play,com.cr2.amolelight,,POSITIVE,0.7481208443641663,Other,Other
It is a reliable and safe application.,5,2023-11-11,Dashen,Google Play,com.cr2.amolelight,it is a reliable and safe application,POSITIVE,0.9998127818107604,Other,Other
"Best app, it saves traveling cost plus work time forgone. Simply bank in your home and hand 🙏",5,2023-11-11,Dashen,Google Play,com.cr2.amolelight,best app it saves traveling cost plus work time forgone simply bank in your home and hand,POSITIVE,0.6763768196105957,Other,Other
It is compatible.,4,2023-11-11,Dashen,Google Play,com.cr2.amolelight,it is compatible,POSITIVE,0.9997947812080384,Other,Other
It's very good app but always try to open requested update...,4,2023-11-11,Dashen,Google Play,com.cr2.amolelight,it s very good app but always try to open requested update,NEGATIVE,0.8538474440574646,Other,Other
please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,1,2023-11-10,Dashen,Google Play,com.cr2.amolelight,please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,NEGATIVE,0.9988263249397278,Crashes/Bugs,Other
"It is too slow application than any one of Ethiopian mobile banking apps. Please make it fast, and its feature beautiful. I am a Dashen Bank Customer and user of this app. Thank you.",2,2023-11-10,Dashen,Google Play,com.cr2.amolelight,it is too slow application than any one of ethiopian mobile banking apps please make it fast and its feature beautiful i am a dashen bank customer and user of this app thank you,POSITIVE,0.9846459031105042,Performance,Other
Not working sometimes,3,2023-11-09,Dashen,Google Play,com.cr2.amolelight,not working sometimes,NEGATIVE,0.9993667006492616,Other,Other
The best one of the internet banking apps I've come across in Ethiopia. Only thing I would like to see added is the ability to get a receipt after the payment has been payed or transferred. Since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt.,5,2023-11-08,Dashen,Google Play,com.cr2.amolelight,the best one of the internet banking apps i ve come across in ethiopia only thing i would like to see added is the ability to get a receipt after the payment has been payed or transferred since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt,NEGATIVE,0.9717239141464232,Other,Other
ምንድን ነው password 🔑 expired የሚለው,5,2023-10-17,Dashen,Google Play,com.cr2.amolelight,password expired,NEGATIVE,0.993486225605011,Login/Access,Other
Worst app ever all it does is load and fail plus your customer service on front are not supporting,1,2023-10-17,Dashen,Google Play,com.cr2.amolelight,worst app ever all it does is load and fail plus your customer service on front are not supporting,NEGATIVE,0.9998000264167786,Support,Other
Best app I used it,1,2023-10-14,Dashen,Google Play,com.cr2.amolelight,best app i used it,POSITIVE,0.9970428347587584,Other,Other
Faster secure and best international creadite card is the frist bank ethiopian bank to apply prophational card.,5,2023-10-13,Dashen,Google Play,com.cr2.amolelight,faster secure and best international creadite card is the frist bank ethiopian bank to apply prophational card,POSITIVE,0.9943209886550904,Other,Other
Excllent,5,2023-10-07,Dashen,Google Play,com.cr2.amolelight,excllent,POSITIVE,0.5032454133033752,Other,Other
This is nice adds that I like it.,5,2023-09-30,Dashen,Google Play,com.cr2.amolelight,this is nice adds that i like it,POSITIVE,0.9998763799667358,Other,Other
It is simple and fast.,5,2023-09-29,Dashen,Google Play,com.cr2.amolelight,it is simple and fast,POSITIVE,0.9998134970664978,Other,Other
👏👏👏,4,2023-09-27,Dashen,Google Play,com.cr2.amolelight,,POSITIVE,0.7481208443641663,Other,Other
Vary good,2,2023-09-27,Dashen,Google Play,com.cr2.amolelight,vary good,POSITIVE,0.9998520612716676,Other,Other
Amazing banking app.,5,2023-09-26,Dashen,Google Play,com.cr2.amolelight,amazing banking app,POSITIVE,0.9998445510864258,Other,Other
Great app,5,2023-09-25,Dashen,Google Play,com.cr2.amolelight,great app,POSITIVE,0.999821126461029,Other,Other
Best app ever,5,2023-09-10,Dashen,Google Play,com.cr2.amolelight,best app ever,POSITIVE,0.9997490048408508,Other,Other
Ashabul,5,2023-09-10,Dashen,Google Play,com.cr2.amolelight,ashabul,POSITIVE,0.9779728651046752,Other,Other
Best easy and secure app thank you,5,2023-09-08,Dashen,Google Play,com.cr2.amolelight,best easy and secure app thank you,POSITIVE,0.9998018145561218,Other,Other
Best app Ever!,5,2023-09-03,Dashen,Google Play,com.cr2.amolelight,best app ever,POSITIVE,0.9997490048408508,Other,Other
"Why not we can pay bill,directly from main account, difficult to transfer repeatedly.",5,2023-09-02,Dashen,Google Play,com.cr2.amolelight,why not we can pay bill directly from main account difficult to transfer repeatedly,NEGATIVE,0.998867392539978,Other,Other
"Aside of some of it's major flows, the worst one yet is that it doesn't give you the full detail of your transaction history. Like the receiver's name and account number. You've to take a screenshot to document it or send it to the receiver as a confirmation.",2,2023-09-02,Dashen,Google Play,com.cr2.amolelight,aside of some of it s major flows the worst one yet is that it doesn t give you the full detail of your transaction history like the receiver s name and account number you ve to take a screenshot to document it or send it to the receiver as a confirmation,NEGATIVE,0.9996013045310974,Other,Other
Good app for use simple and easy,5,2023-09-01,Dashen,Google Play,com.cr2.amolelight,good app for use simple and easy,POSITIVE,0.9996581077575684,Other,Other
ባጠቃላይ ባንኩ እወደዋለሁኝ,5,2023-08-31,Dashen,Google Play,com.cr2.amolelight,,POSITIVE,0.7481208443641663,Other,Other
"Like your slogan, you are one step ahead.",5,2023-08-31,Dashen,Google Play,com.cr2.amolelight,like your slogan you are one step ahead,POSITIVE,0.9997692704200744,Other,Other
Loved,5,2023-08-30,Dashen,Google Play,com.cr2.amolelight,loved,POSITIVE,0.999881386756897,Other,Other
Very good app and secured,5,2023-08-28,Dashen,Google Play,com.cr2.amolelight,very good app and secured,POSITIVE,0.9998586177825928,Other,Other
This app is so simple to use and secured. But while generating receipt or ደረሰኝ its required additional app XML viewer or PDF conversion app. Why? Can we view the receipt through jpg viewers?,4,2023-08-26,Dashen,Google Play,com.cr2.amolelight,this app is so simple to use and secured but while generating receipt or its required additional app xml viewer or pdf conversion app why can we view the receipt through jpg viewers,NEGATIVE,0.9972571730613708,Features/UI,Other
Not too bad,3,2023-08-19,Dashen,Google Play,com.cr2.amolelight,not too bad,POSITIVE,0.9989666938781738,Other,Other
Teribble need a lot of work to improve,1,2023-08-19,Dashen,Google Play,com.cr2.amolelight,teribble need a lot of work to improve,NEGATIVE,0.9899706244468688,Other,Other
ok,5,2023-08-18,Dashen,Google Play,com.cr2.amolelight,ok,POSITIVE,0.9997851252555848,Other,Other
ምርጥየ,5,2023-08-18,Dashen,Google Play,com.cr2.amolelight,,POSITIVE,0.7481208443641663,Other,Other
Baheru ጭስ,2,2023-08-16,Dashen,Google Play,com.cr2.amolelight,baheru,POSITIVE,0.7772358059883118,Other,Other
Wawu,5,2023-08-12,Dashen,Google Play,com.cr2.amolelight,wawu,POSITIVE,0.5730695128440857,Other,Other
Thank Dashen bank,5,2023-08-12,Dashen,Google Play,com.cr2.amolelight,thank dashen bank,POSITIVE,0.9997907280921936,Other,Other
Simple and secured,5,2023-08-10,Dashen,Google Play,com.cr2.amolelight,simple and secured,POSITIVE,0.9997952580451964,Other,Other
its nice and easg to use.Also its unique part is very fast,5,2023-08-10,Dashen,Google Play,com.cr2.amolelight,its nice and easg to use also its unique part is very fast,POSITIVE,0.9996343851089478,Other,Other
It's just ewww the app overall,2,2023-08-10,Dashen,Google Play,com.cr2.amolelight,it s just ewww the app overall,NEGATIVE,0.997012972831726,Other,Other
Love it,5,2023-08-09,Dashen,Google Play,com.cr2.amolelight,love it,POSITIVE,0.99987530708313,Other,Other
Good App.,5,2023-08-09,Dashen,Google Play,com.cr2.amolelight,good app,POSITIVE,0.9998493194580078,Other,Other
Simplify.,5,2023-08-01,Dashen,Google Play,com.cr2.amolelight,simplify,POSITIVE,0.9964726567268372,Other,Other
